team_number,week,manager_name,player_key,player_id,first_name,last_name,full_name,roster_position,team_abbr,display_position,primary_position,injury_status
3,11,Ryan Courtney,449.p.33413,33413,Travis,Etienne Jr.,Travis Etienne Jr.,W/R/T,Jax,RB,RB,
3,11,Ryan Courtney,449.p.30996,30996,Calvin,Ridley,Calvin Ridley,WR,Ten,WR,WR,
3,11,Ryan Courtney,449.p.40063,40063,Jayden,Reed,Jayden Reed,WR,GB,WR,WR,Q
4,11,Brian,449.p.34107,34107,Tyler,Allgeier,Tyler Allgeier,BN,Atl,RB,RB,
4,11,Brian,449.p.33967,33967,Jameson,Williams,Jameson Williams,BN,Det,WR,WR,
4,11,Brian,449.p.40911,40911,Keon,Coleman,Keon Coleman,BN,Buf,WR,WR,
4,11,Brian,449.p.33415,33415,Rashod,Bateman,Rashod Bateman,BN,Bal,WR,WR,Q
4,11,Brian,449.p.31945,31945,Justice,Hill,Justice Hill,BN,Bal,RB,RB,
4,11,Brian,449.p.30175,30175,JuJu,Smith-Schuster,JuJu Smith-Schuster,BN,KC,WR,WR,
4,11,Brian,449.p.32676,32676,Justin,Herbert,Justin Herbert,BN,LAC,QB,QB,
4,11,Brian,449.p.100012,100012,Kansas City,,Kansas City,DEF,KC,DEF,DEF,
4,11,Brian,449.p.34207,34207,Isiah,Pacheco,Isiah Pacheco,IR,KC,RB,RB,
4,11,Brian,449.p.30426,30426,Younghoe,Koo,Younghoe Koo,K,Atl,K,K,Q
4,11,Brian,449.p.30123,30123,Patrick,Mahomes,Patrick Mahomes,QB,KC,QB,QB,
4,11,Brian,449.p.34120,34120,Kyren,Williams,Kyren Williams,RB,LAR,RB,RB,
4,11,Brian,449.p.32711,32711,Jonathan,Taylor,Jonathan Taylor,RB,Ind,RB,RB,
4,11,Brian,449.p.30199,30199,Kareem,Hunt,Kareem Hunt,W/R/T,KC,RB,RB,
4,11,Brian,449.p.30142,30142,David,Njoku,David Njoku,W/R/T,Cle,TE,W/R/T,Q
4,11,Brian,449.p.31908,31908,Terry,McLaurin,Terry McLaurin,WR,Was,WR,WR,
4,11,Brian,449.p.33477,33477,Nico,Collins,Nico Collins,WR,Hou,WR,WR,
5,11,Lee,449.p.30971,30971,Baker,Mayfield,Baker Mayfield,BN,TB,QB,QB,
5,11,Lee,449.p.32704,32704,Michael,Pittman Jr.,Michael Pittman Jr.,BN,Ind,WR,WR,Q
5,11,Lee,449.p.34047,34047,Rachaad,White,Rachaad White,BN,TB,RB,RB,
5,11,Lee,449.p.32736,32736,Antonio,Gibson,Antonio Gibson,BN,NE,RB,RB,
5,11,Lee,449.p.30120,30120,Mike,Williams,Mike Williams,BN,Pit,WR,WR,
5,11,Lee,449.p.100018,100018,New Orleans,,New Orleans,BN,NO,DEF,DEF,
5,11,Lee,449.p.100033,100033,Baltimore,,Baltimore,DEF,Bal,DEF,DEF,
5,11,Lee,449.p.31017,31017,Christian,Kirk,Christian Kirk,IR,Hou,WR,WR,Q
5,11,Lee,449.p.33537,33537,Evan,McPherson,Evan McPherson,K,Cin,K,K,Q
5,11,Lee,449.p.25785,25785,Russell,Wilson,Russell Wilson,QB,NYG,QB,QB,
5,11,Lee,449.p.29279,29279,Derrick,Henry,Derrick Henry,RB,Bal,RB,RB,
5,11,Lee,449.p.40118,40118,De'Von,Achane,De'Von Achane,RB,Mia,RB,RB,
5,11,Lee,449.p.40042,40042,Jordan,Addison,Jordan Addison,W/R/T,Min,WR,WR,
5,11,Lee,449.p.40222,40222,DeMario,Douglas,DeMario Douglas,W/R/T,NE,WR,WR,
5,11,Lee,449.p.33963,33963,Drake,London,Drake London,WR,Atl,WR,WR,
5,11,Lee,449.p.28392,28392,Amari,Cooper,Amari Cooper,WR,Buf,WR,WR,
6,11,Todd,449.p.29274,29274,Sterling,Shepard,Sterling Shepard,BN,TB,WR,WR,
6,11,Todd,449.p.33966,33966,Chris,Olave,Chris Olave,BN,NO,WR,WR,Q
6,11,Todd,449.p.34447,34447,Jaylen,Warren,Jaylen Warren,BN,Pit,RB,RB,
6,11,Todd,449.p.32713,32713,Cole,Kmet,Cole Kmet,BN,Chi,TE,W/R/T,
6,11,Todd,449.p.34078,34078,Zamir,White,Zamir White,BN,LV,RB,RB,Q
6,11,Todd,449.p.27564,27564,Derek,Carr,Derek Carr,BN,NO,QB,QB,
6,11,Todd,449.p.100016,100016,Minnesota,,Minnesota,BN,Min,DEF,DEF,
6,11,Todd,449.p.27548,27548,Brandin,Cooks,Brandin Cooks,IR,NO,WR,WR,
6,11,Todd,449.p.32858,32858,Tyler,Bass,Tyler Bass,K,Buf,K,K,
6,11,Todd,449.p.31833,31833,Kyler,Murray,Kyler Murray,QB,Ari,QB,QB,
6,11,Todd,449.p.33991,33991,Breece,Hall,Breece Hall,RB,NYJ,RB,RB,
6,11,Todd,449.p.40993,40993,Bucky,Irving,Bucky Irving,RB,TB,RB,RB,
6,11,Todd,449.p.40883,40883,Brian,Thomas Jr.,Brian Thomas Jr.,W/R/T,Jax,WR,WR,
6,11,Todd,449.p.33392,33392,Kyle,Pitts Sr.,Kyle Pitts Sr.,W/R/T,Atl,TE,W/R/T,
6,11,Todd,449.p.30994,30994,DJ,Moore,DJ Moore,WR,Chi,WR,WR,
6,11,Todd,449.p.34088,34088,Romeo,Doubs,Romeo Doubs,WR,GB,WR,WR,Q
7,11,Jared,449.p.31934,31934,Alexander,Mattison,Alexander Mattison,BN,Mia,RB,RB,
7,11,Jared,449.p.34062,34062,Cade,Otton,Cade Otton,BN,TB,TE,W/R/T,
7,11,Jared,449.p.33538,33538,Kenneth,Gainwell,Kenneth Gainwell,BN,Pit,RB,RB,
7,11,Jared,449.p.34010,34010,Trey,McBride,Trey McBride,BN,Ari,TE,W/R/T,
7,11,Jared,449.p.40958,40958,Trey,Benson,Trey Benson,BN,Ari,RB,RB,Q
7,11,Jared,449.p.100019,100019,New York,,New York,BN,NYG,DEF,DEF,
7,11,Jared,449.p.100015,100015,Miami,,Miami,BN,Mia,DEF,DEF,
7,11,Jared,449.p.100034,100034,Houston,,Houston,DEF,Hou,DEF,DEF,
7,11,Jared,449.p.40129,40129,Jake,Moody,Jake Moody,K,SF,K,K,
7,11,Jared,449.p.31002,31002,Lamar,Jackson,Lamar Jackson,QB,Bal,QB,QB,
7,11,Jared,449.p.30972,30972,Saquon,Barkley,Saquon Barkley,RB,Phi,RB,RB,
7,11,Jared,449.p.31005,31005,Nick,Chubb,Nick Chubb,RB,Hou,RB,RB,Q
7,11,Jared,449.p.29399,29399,Tyreek,Hill,Tyreek Hill,W/R/T,Mia,WR,WR,Q
7,11,Jared,449.p.31056,31056,Mark,Andrews,Mark Andrews,W/R/T,Bal,TE,W/R/T,
7,11,Jared,449.p.40168,40168,Puka,Nacua,Puka Nacua,WR,LAR,WR,WR,
7,11,Jared,449.p.26650,26650,DeAndre,Hopkins,DeAndre Hopkins,WR,Bal,WR,WR,
8,11,Gil Townes,449.p.34218,34218,Brock,Purdy,Brock Purdy,BN,SF,QB,QB,
8,11,Gil Townes,449.p.31898,31898,Diontae,Johnson,Diontae Johnson,BN,Cle,WR,WR,
8,11,Gil Townes,449.p.26686,26686,Travis,Kelce,Travis Kelce,BN,KC,TE,W/R/T,
8,11,Gil Townes,449.p.40075,40075,Zach,Charbonnet,Zach Charbonnet,BN,Sea,RB,RB,
8,11,Gil Townes,449.p.40890,40890,Xavier,Legette,Xavier Legette,BN,Car,WR,WR,Q
8,11,Gil Townes,449.p.33445,33445,Tutu,Atwell,Tutu Atwell,BN,LAR,WR,WR,
8,11,Gil Townes,449.p.100021,100021,Philadelphia,,Philadelphia,BN,Phi,DEF,DEF,
8,11,Gil Townes,449.p.100004,100004,Cincinnati,,Cincinnati,DEF,Cin,DEF,DEF,
8,11,Gil Townes,449.p.34344,34344,Cameron,Dicker,Cameron Dicker,K,LAC,K,K,
8,11,Gil Townes,449.p.40896,40896,Jayden,Daniels,Jayden Daniels,QB,Was,QB,QB,
8,11,Gil Townes,449.p.34019,34019,James,Cook,James Cook,RB,Buf,RB,RB,
8,11,Gil Townes,449.p.31960,31960,Tony,Pollard,Tony Pollard,RB,Ten,RB,RB,
8,11,Gil Townes,449.p.40097,40097,Tank,Dell,Tank Dell,W/R/T,Hou,WR,WR,Q
8,11,Gil Townes,449.p.31905,31905,David,Montgomery,David Montgomery,W/R/T,Det,RB,RB,
8,11,Gil Townes,449.p.32692,32692,Justin,Jefferson,Justin Jefferson,WR,Min,WR,WR,
8,11,Gil Townes,449.p.34104,34104,Khalil,Shakir,Khalil Shakir,WR,Buf,WR,WR,
9,11,Gabe,449.p.30218,30218,James,Conner,James Conner,BN,Ari,RB,RB,Q
9,11,Gabe,449.p.32231,32231,Jakobi,Meyers,Jakobi Meyers,BN,LV,WR,WR,
9,11,Gabe,449.p.34320,34320,Jordan,Mason,Jordan Mason,BN,Min,RB,RB,Q
9,11,Gabe,449.p.34044,34044,Jalen,Tolbert,Jalen Tolbert,BN,Dal,WR,WR,
9,11,Gabe,449.p.40875,40875,Bo,Nix,Bo Nix,BN,Den,QB,QB,
9,11,Gabe,449.p.40877,40877,Xavier,Worthy,Xavier Worthy,BN,KC,WR,WR,
9,11,Gabe,449.p.100023,100023,Pittsburgh,,Pittsburgh,BN,Pit,DEF,DEF,
9,11,Gabe,449.p.100009,100009,Green Bay,,Green Bay,DEF,GB,DEF,DEF,
9,11,Gabe,449.p.29792,29792,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,Hou,K,K,
9,11,Gabe,449.p.30977,30977,Josh,Allen,Josh Allen,QB,Buf,QB,QB,
9,11,Gabe,449.p.30121,30121,Christian,McCaffrey,Christian McCaffrey,RB,SF,RB,RB,Q
9,11,Gabe,449.p.30423,30423,Austin,Ekeler,Austin Ekeler,RB,Was,RB,RB,
9,11,Gabe,449.p.40039,40039,Zay,Flowers,Zay Flowers,W/R/T,Bal,WR,WR,Q
9,11,Gabe,449.p.40878,40878,Brock,Bowers,Brock Bowers,W/R/T,LV,TE,W/R/T,
9,11,Gabe,449.p.34007,34007,George,Pickens,George Pickens,WR,Dal,WR,WR,
9,11,Gabe,449.p.33965,33965,Garrett,Wilson,Garrett Wilson,WR,NYJ,WR,WR,
10,11,david,449.p.33423,33423,Javonte,Williams,Javonte Williams,BN,Dal,RB,RB,
10,11,david,449.p.33514,33514,Chuba,Hubbard,Chuba Hubbard,BN,Car,RB,RB,Q
10,11,david,449.p.32685,32685,Jerry,Jeudy,Jerry Jeudy,BN,Cle,WR,WR,
10,11,david,449.p.40915,40915,Adonai,Mitchell,Adonai Mitchell,BN,Ind,WR,WR,
10,11,david,449.p.40892,40892,Ricky,Pearsall,Ricky Pearsall,BN,SF,WR,WR,
10,11,david,449.p.40641,40641,Keaton,Mitchell,Keaton Mitchell,BN,Bal,RB,RB,
10,11,david,449.p.41019,41019,Audric,Estime,Audric Estime,BN,Den,RB,RB,
10,11,david,449.p.100014,100014,Los Angeles,,Los Angeles,DEF,LAR,DEF,DEF,
10,11,david,449.p.30266,30266,Jake,Elliott,Jake Elliott,K,Phi,K,K,
10,11,david,449.p.32723,32723,Jalen,Hurts,Jalen Hurts,QB,Phi,QB,QB,
10,11,david,449.p.32705,32705,D'Andre,Swift,D'Andre Swift,RB,Chi,RB,RB,
10,11,david,449.p.31856,31856,Josh,Jacobs,Josh Jacobs,RB,GB,RB,RB,
10,11,david,449.p.40126,40126,Josh,Downs,Josh Downs,W/R/T,Ind,WR,WR,
10,11,david,449.p.31840,31840,T.J.,Hockenson,T.J. Hockenson,W/R/T,Min,TE,W/R/T,
10,11,david,449.p.31883,31883,A.J.,Brown,A.J. Brown,WR,Phi,WR,WR,
10,11,david,449.p.30182,30182,Cooper,Kupp,Cooper Kupp,WR,Sea,WR,WR,
11,11,Winston C,449.p.30259,30259,George,Kittle,George Kittle,BN,SF,TE,W/R/T,
11,11,Winston C,449.p.40231,40231,Chris,Rodriguez Jr.,Chris Rodriguez Jr.,BN,Was,RB,RB,
11,11,Winston C,449.p.34008,34008,Alec,Pierce,Alec Pierce,BN,Ind,WR,WR,
11,11,Winston C,449.p.40981,40981,Braelon,Allen,Braelon Allen,BN,NYJ,RB,RB,
11,11,Winston C,449.p.33389,33389,Trevor,Lawrence,Trevor Lawrence,BN,Jax,QB,QB,Q
11,11,Winston C,449.p.40121,40121,Michael,Wilson,Michael Wilson,BN,Ari,WR,WR,Q
11,11,Winston C,449.p.33605,33605,Khalil,Herbert,Khalil Herbert,BN,Ind,RB,RB,
11,11,Winston C,449.p.100025,100025,San Francisco,,San Francisco,DEF,SF,DEF,DEF,
11,11,Winston C,449.p.34659,34659,Rashid,Shaheed,Rashid Shaheed,IR,NO,WR,WR,Q
11,11,Winston C,449.p.26534,26534,Justin,Tucker,Justin Tucker,K,Bal,K,K,
11,11,Winston C,449.p.25812,25812,Kirk,Cousins,Kirk Cousins,QB,Atl,QB,QB,
11,11,Winston C,449.p.33508,33508,Rhamondre,Stevenson,Rhamondre Stevenson,RB,NE,RB,RB,
11,11,Winston C,449.p.34054,34054,Brian,Robinson Jr.,Brian Robinson Jr.,RB,Was,RB,RB,
11,11,Winston C,449.p.27581,27581,Davante,Adams,Davante Adams,W/R/T,LAR,WR,WR,
11,11,Winston C,449.p.34085,34085,Jake,Ferguson,Jake Ferguson,W/R/T,Dal,TE,W/R/T,
11,11,Winston C,449.p.33500,33500,Amon-Ra,St. Brown,Amon-Ra St. Brown,WR,Det,WR,WR,
11,11,Winston C,449.p.33398,33398,DeVonta,Smith,DeVonta Smith,WR,Phi,WR,WR,
12,11,Hayden Courtney,449.p.33100,33100,Rico,Dowdle,Rico Dowdle,BN,Car,RB,RB,
12,11,Hayden Courtney,449.p.28654,28654,Raheem,Mostert,Raheem Mostert,BN,LV,RB,RB,
12,11,Hayden Courtney,449.p.26699,26699,Keenan,Allen,Keenan Allen,BN,LAC,WR,WR,
12,11,Hayden Courtney,449.p.26662,26662,Geno,Smith,Geno Smith,BN,LV,QB,QB,
12,11,Hayden Courtney,449.p.33999,33999,John,Metchie III,John Metchie III,BN,Hou,WR,WR,
12,11,Hayden Courtney,449.p.100003,100003,Chicago,,Chicago,BN,Chi,DEF,DEF,
12,11,Hayden Courtney,449.p.100008,100008,Detroit,,Detroit,DEF,Det,DEF,DEF,
12,11,Hayden Courtney,449.p.40926,40926,Jonathon,Brooks,Jonathon Brooks,IR,Car,RB,RB,Q
12,11,Hayden Courtney,449.p.31199,31199,Jason,Sanders,Jason Sanders,K,Mia,K,K,
12,11,Hayden Courtney,449.p.32675,32675,Tua,Tagovailoa,Tua Tagovailoa,QB,Mia,QB,QB,Q
12,11,Hayden Courtney,449.p.40055,40055,Bijan,Robinson,Bijan Robinson,RB,Atl,RB,RB,
12,11,Hayden Courtney,449.p.30180,30180,Alvin,Kamara,Alvin Kamara,RB,NO,RB,RB,Q
12,11,Hayden Courtney,449.p.32703,32703,Tee,Higgins,Tee Higgins,W/R/T,Cin,WR,WR,
12,11,Hayden Courtney,449.p.31896,31896,DK,Metcalf,DK Metcalf,W/R/T,Pit,WR,WR,
12,11,Hayden Courtney,449.p.32843,32843,Darnell,Mooney,Darnell Mooney,WR,Atl,WR,WR,Q
12,11,Hayden Courtney,449.p.31868,31868,Deebo,Samuel,Deebo Samuel,WR,Was,WR,WR,
1,12,Tyler Till,449.p.34112,34112,Jerome,Ford,Jerome Ford,BN,Cle,RB,RB,Q
1,12,Tyler Till,449.p.33393,33393,Ja'Marr,Chase,Ja'Marr Chase,BN,Cin,WR,WR,
1,12,Tyler Till,449.p.30973,30973,Sam,Darnold,Sam Darnold,BN,Sea,QB,QB,
1,12,Tyler Till,449.p.29360,29360,Demarcus,Robinson,Demarcus Robinson,BN,SF,WR,WR,
1,12,Tyler Till,449.p.28457,28457,Tyler,Lockett,Tyler Lockett,BN,Ten,WR,WR,
1,12,Tyler Till,449.p.32722,32722,Cam,Akers,Cam Akers,BN,NO,RB,RB,
1,12,Tyler Till,449.p.40962,40962,Blake,Corum,Blake Corum,BN,LAR,RB,RB,Q
1,12,Tyler Till,449.p.100028,100028,Washington,,Washington,DEF,Was,DEF,DEF,
1,12,Tyler Till,449.p.30197,30197,Chris,Godwin,Chris Godwin,IR,TB,WR,WR,Q
1,12,Tyler Till,449.p.28188,28188,Chris,Boswell,Chris Boswell,K,Pit,K,K,
1,12,Tyler Till,449.p.32696,32696,Jordan,Love,Jordan Love,QB,GB,QB,QB,
1,12,Tyler Till,449.p.40059,40059,Jahmyr,Gibbs,Jahmyr Gibbs,RB,Det,RB,RB,
1,12,Tyler Till,449.p.41048,41048,Tyrone,Tracy Jr.,Tyrone Tracy Jr.,RB,NYG,RB,RB,
1,12,Tyler Till,449.p.40051,40051,Quentin,Johnston,Quentin Johnston,W/R/T,LAC,WR,WR,
1,12,Tyler Till,449.p.40901,40901,Rome,Odunze,Rome Odunze,W/R/T,Chi,WR,WR,
1,12,Tyler Till,449.p.33394,33394,Jaylen,Waddle,Jaylen Waddle,WR,Mia,WR,WR,
1,12,Tyler Till,449.p.33989,33989,Christian,Watson,Christian Watson,WR,GB,WR,WR,Q
2,12,Phil Cowart,449.p.32687,32687,CeeDee,Lamb,CeeDee Lamb,BN,Dal,WR,WR,
2,12,Phil Cowart,449.p.32671,32671,Joe,Burrow,Joe Burrow,BN,Cin,QB,QB,
2,12,Phil Cowart,449.p.40095,40095,Tank,Bigsby,Tank Bigsby,BN,Jax,RB,RB,
2,12,Phil Cowart,449.p.40093,40093,Cedric,Tillman,Cedric Tillman,BN,Cle,WR,WR,Q
2,12,Phil Cowart,449.p.40048,40048,Dalton,Kincaid,Dalton Kincaid,BN,Buf,TE,W/R/T,
2,12,Phil Cowart,449.p.40119,40119,Tyjae,Spears,Tyjae Spears,BN,Ten,RB,RB,Q
2,12,Phil Cowart,449.p.31019,31019,Dallas,Goedert,Dallas Goedert,BN,Phi,TE,W/R/T,
2,12,Phil Cowart,449.p.100007,100007,Denver,,Denver,DEF,Den,DEF,DEF,
2,12,Phil Cowart,449.p.40835,40835,Jake,Bates,Jake Bates,K,Det,K,K,
2,12,Phil Cowart,449.p.29235,29235,Jared,Goff,Jared Goff,QB,Det,QB,QB,
2,12,Phil Cowart,449.p.30161,30161,Joe,Mixon,Joe Mixon,RB,Hou,RB,RB,
2,12,Phil Cowart,449.p.33412,33412,Najee,Harris,Najee Harris,RB,LAC,RB,RB,
2,12,Phil Cowart,449.p.30295,30295,Aaron,Jones Sr.,Aaron Jones Sr.,W/R/T,Min,RB,RB,
2,12,Phil Cowart,449.p.40908,40908,Ladd,McConkey,Ladd McConkey,W/R/T,LAC,WR,WR,
2,12,Phil Cowart,449.p.32887,32887,Jauan,Jennings,Jauan Jennings,WR,SF,WR,WR,
2,12,Phil Cowart,449.p.31010,31010,Courtland,Sutton,Courtland Sutton,WR,Den,WR,WR,
3,12,Ryan Courtney,449.p.40063,40063,Jayden,Reed,Jayden Reed,BN,GB,WR,WR,Q
3,12,Ryan Courtney,449.p.33413,33413,Travis,Etienne Jr.,Travis Etienne Jr.,BN,Jax,RB,RB,
3,12,Ryan Courtney,449.p.40196,40196,Chase,Brown,Chase Brown,BN,Cin,RB,RB,Q
3,12,Ryan Courtney,449.p.30996,30996,Calvin,Ridley,Calvin Ridley,BN,Ten,WR,WR,
3,12,Ryan Courtney,449.p.40980,40980,Ray,Davis,Ray Davis,BN,Buf,RB,RB,
3,12,Ryan Courtney,449.p.34125,34125,Ty,Chandler,Ty Chandler,BN,Min,RB,RB,
3,12,Ryan Courtney,449.p.41010,41010,Jaylen,Wright,Jaylen Wright,BN,Mia,RB,RB,
3,12,Ryan Courtney,449.p.100022,100022,Arizona,,Arizona,DEF,Ari,DEF,DEF,
3,12,Ryan Courtney,449.p.40819,40819,Brandon,Aubrey,Brandon Aubrey,K,Dal,K,K,Q
3,12,Ryan Courtney,449.p.40030,40030,C.J.,Stroud,C.J. Stroud,QB,Hou,QB,QB,
3,12,Ryan Courtney,449.p.33996,33996,Kenneth,Walker III,Kenneth Walker III,RB,Sea,RB,RB,Q
3,12,Ryan Courtney,449.p.32725,32725,J.K.,Dobbins,J.K. Dobbins,RB,Den,RB,RB,
3,12,Ryan Courtney,449.p.40893,40893,Marvin,Harrison Jr.,Marvin Harrison Jr.,W/R/T,Ari,WR,WR,
3,12,Ryan Courtney,449.p.40041,40041,Jaxon,Smith-Njigba,Jaxon Smith-Njigba,W/R/T,Sea,WR,WR,
3,12,Ryan Courtney,449.p.40899,40899,Malik,Nabers,Malik Nabers,WR,NYG,WR,WR,
3,12,Ryan Courtney,449.p.27535,27535,Mike,Evans,Mike Evans,WR,TB,WR,WR,
4,12,Brian,449.p.30142,30142,David,Njoku,David Njoku,BN,Cle,TE,W/R/T,Q
4,12,Brian,449.p.30123,30123,Patrick,Mahomes,Patrick Mahomes,BN,KC,QB,QB,
4,12,Brian,449.p.34107,34107,Tyler,Allgeier,Tyler Allgeier,BN,Atl,RB,RB,
4,12,Brian,449.p.40911,40911,Keon,Coleman,Keon Coleman,BN,Buf,WR,WR,
4,12,Brian,449.p.33415,33415,Rashod,Bateman,Rashod Bateman,BN,Bal,WR,WR,Q
4,12,Brian,449.p.31945,31945,Justice,Hill,Justice Hill,BN,Bal,RB,RB,
4,12,Brian,449.p.30426,30426,Younghoe,Koo,Younghoe Koo,BN,Atl,K,K,Q
4,12,Brian,449.p.100012,100012,Kansas City,,Kansas City,DEF,KC,DEF,DEF,
4,12,Brian,449.p.34207,34207,Isiah,Pacheco,Isiah Pacheco,IR,KC,RB,RB,
4,12,Brian,449.p.40129,40129,Jake,Moody,Jake Moody,K,SF,K,K,
4,12,Brian,449.p.32676,32676,Justin,Herbert,Justin Herbert,QB,LAC,QB,QB,
4,12,Brian,449.p.34120,34120,Kyren,Williams,Kyren Williams,RB,LAR,RB,RB,
4,12,Brian,449.p.32711,32711,Jonathan,Taylor,Jonathan Taylor,RB,Ind,RB,RB,
4,12,Brian,449.p.33967,33967,Jameson,Williams,Jameson Williams,W/R/T,Det,WR,WR,
4,12,Brian,449.p.30199,30199,Kareem,Hunt,Kareem Hunt,W/R/T,KC,RB,RB,
4,12,Brian,449.p.31908,31908,Terry,McLaurin,Terry McLaurin,WR,Was,WR,WR,
4,12,Brian,449.p.33477,33477,Nico,Collins,Nico Collins,WR,Hou,WR,WR,
5,12,Lee,449.p.33963,33963,Drake,London,Drake London,BN,Atl,WR,WR,
5,12,Lee,449.p.28392,28392,Amari,Cooper,Amari Cooper,BN,Buf,WR,WR,
5,12,Lee,449.p.30971,30971,Baker,Mayfield,Baker Mayfield,BN,TB,QB,QB,
5,12,Lee,449.p.32736,32736,Antonio,Gibson,Antonio Gibson,BN,NE,RB,RB,
5,12,Lee,449.p.30120,30120,Mike,Williams,Mike Williams,BN,Pit,WR,WR,
5,12,Lee,449.p.33537,33537,Evan,McPherson,Evan McPherson,BN,Cin,K,K,Q
5,12,Lee,449.p.100018,100018,New Orleans,,New Orleans,BN,NO,DEF,DEF,
5,12,Lee,449.p.100033,100033,Baltimore,,Baltimore,DEF,Bal,DEF,DEF,
5,12,Lee,449.p.31017,31017,Christian,Kirk,Christian Kirk,IR,Hou,WR,WR,Q
5,12,Lee,449.p.41499,41499,Spencer,Shrader,Spencer Shrader,K,Ind,K,K,Q
5,12,Lee,449.p.25785,25785,Russell,Wilson,Russell Wilson,QB,NYG,QB,QB,
5,12,Lee,449.p.29279,29279,Derrick,Henry,Derrick Henry,RB,Bal,RB,RB,
5,12,Lee,449.p.40118,40118,De'Von,Achane,De'Von Achane,RB,Mia,RB,RB,
5,12,Lee,449.p.40042,40042,Jordan,Addison,Jordan Addison,W/R/T,Min,WR,WR,
5,12,Lee,449.p.34047,34047,Rachaad,White,Rachaad White,W/R/T,TB,RB,RB,
5,12,Lee,449.p.32704,32704,Michael,Pittman Jr.,Michael Pittman Jr.,WR,Ind,WR,WR,Q
5,12,Lee,449.p.40222,40222,DeMario,Douglas,DeMario Douglas,WR,NE,WR,WR,
6,12,Todd,449.p.29274,29274,Sterling,Shepard,Sterling Shepard,BN,TB,WR,WR,
6,12,Todd,449.p.33966,33966,Chris,Olave,Chris Olave,BN,NO,WR,WR,Q
6,12,Todd,449.p.34447,34447,Jaylen,Warren,Jaylen Warren,BN,Pit,RB,RB,
6,12,Todd,449.p.32713,32713,Cole,Kmet,Cole Kmet,BN,Chi,TE,W/R/T,
6,12,Todd,449.p.34078,34078,Zamir,White,Zamir White,BN,LV,RB,RB,Q
6,12,Todd,449.p.27564,27564,Derek,Carr,Derek Carr,BN,NO,QB,QB,
6,12,Todd,449.p.100016,100016,Minnesota,,Minnesota,BN,Min,DEF,DEF,
6,12,Todd,449.p.27548,27548,Brandin,Cooks,Brandin Cooks,IR,NO,WR,WR,
6,12,Todd,449.p.32858,32858,Tyler,Bass,Tyler Bass,K,Buf,K,K,
6,12,Todd,449.p.31833,31833,Kyler,Murray,Kyler Murray,QB,Ari,QB,QB,
6,12,Todd,449.p.33991,33991,Breece,Hall,Breece Hall,RB,NYJ,RB,RB,
6,12,Todd,449.p.40993,40993,Bucky,Irving,Bucky Irving,RB,TB,RB,RB,
6,12,Todd,449.p.40883,40883,Brian,Thomas Jr.,Brian Thomas Jr.,W/R/T,Jax,WR,WR,
6,12,Todd,449.p.33392,33392,Kyle,Pitts Sr.,Kyle Pitts Sr.,W/R/T,Atl,TE,W/R/T,
6,12,Todd,449.p.30994,30994,DJ,Moore,DJ Moore,WR,Chi,WR,WR,
6,12,Todd,449.p.34088,34088,Romeo,Doubs,Romeo Doubs,WR,GB,WR,WR,Q
7,12,Jared,449.p.34062,34062,Cade,Otton,Cade Otton,BN,TB,TE,W/R/T,
7,12,Jared,449.p.33538,33538,Kenneth,Gainwell,Kenneth Gainwell,BN,Pit,RB,RB,
7,12,Jared,449.p.40958,40958,Trey,Benson,Trey Benson,BN,Ari,RB,RB,Q
7,12,Jared,449.p.40162,40162,Roschon,Johnson,Roschon Johnson,BN,Chi,RB,RB,
7,12,Jared,449.p.9265,9265,Matthew,Stafford,Matthew Stafford,BN,LAR,QB,QB,
7,12,Jared,449.p.100019,100019,New York,,New York,BN,NYG,DEF,DEF,
7,12,Jared,449.p.100027,100027,Tampa Bay,,Tampa Bay,BN,TB,DEF,DEF,
7,12,Jared,449.p.100034,100034,Houston,,Houston,DEF,Hou,DEF,DEF,
7,12,Jared,449.p.31934,31934,Alexander,Mattison,Alexander Mattison,IR,Mia,RB,RB,
7,12,Jared,449.p.32002,32002,Austin,Seibert,Austin Seibert,K,Was,K,K,
7,12,Jared,449.p.31002,31002,Lamar,Jackson,Lamar Jackson,QB,Bal,QB,QB,
7,12,Jared,449.p.30972,30972,Saquon,Barkley,Saquon Barkley,RB,Phi,RB,RB,
7,12,Jared,449.p.31005,31005,Nick,Chubb,Nick Chubb,RB,Hou,RB,RB,Q
7,12,Jared,449.p.34010,34010,Trey,McBride,Trey McBride,W/R/T,Ari,TE,W/R/T,
7,12,Jared,449.p.26650,26650,DeAndre,Hopkins,DeAndre Hopkins,W/R/T,Bal,WR,WR,
7,12,Jared,449.p.40168,40168,Puka,Nacua,Puka Nacua,WR,LAR,WR,WR,
7,12,Jared,449.p.29399,29399,Tyreek,Hill,Tyreek Hill,WR,Mia,WR,WR,Q
8,12,Gil Townes,449.p.34218,34218,Brock,Purdy,Brock Purdy,BN,SF,QB,QB,
8,12,Gil Townes,449.p.31898,31898,Diontae,Johnson,Diontae Johnson,BN,Cle,WR,WR,
8,12,Gil Townes,449.p.26686,26686,Travis,Kelce,Travis Kelce,BN,KC,TE,W/R/T,
8,12,Gil Townes,449.p.40075,40075,Zach,Charbonnet,Zach Charbonnet,BN,Sea,RB,RB,
